date,token_symbol,price_usd,cex_volume_usd,dex_volume_usd,total_volume_usd,dex_share,cex_to_dex_ratio,exchange_count,included_exchanges,chain,pool_count,included_dexes,included_pool_addresses
2026-01-09,AAVE,165.7,62513677.1688111,1857285.5738545305,64370962.742665626,0.028852847537473688,33.65862420342441,10,binance;bitget;bybit;coinbase;gate;htx;kraken;kucoin;mexc;okx,eth,3,uniswap-v4-ethereum;uniswap_v3,0x2187d779d9b173dd7202b38b54dca6eb04d1b32ca261980869195b5b9fa97ef8;0x4674abc5796e1334b5075326b39b748bee9eaa34;0x5ab53ee1d50eef2c1dd3d5402789cd27bb52c1bb
2026-01-10,AAVE,164.94,27890539.49125617,1267748.3672426727,29158287.85849884,0.043478148421981465,22.00005948492565,10,binance;bitget;bybit;coinbase;gate;htx;kraken;kucoin;mexc;okx,eth,3,uniswap-v4-ethereum;uniswap_v3,0x2187d779d9b173dd7202b38b54dca6eb04d1b32ca261980869195b5b9fa97ef8;0x4674abc5796e1334b5075326b39b748bee9eaa34;0x5ab53ee1d50eef2c1dd3d5402789cd27bb52c1bb
2026-01-11,AAVE,167.95,48558367.262611516,2297291.0191397206,50855658.28175124,0.04517277126592751,21.137229396733304,10,binance;bitget;bybit;coinbase;gate;htx;kraken;kucoin;mexc;okx,eth,3,uniswap-v4-ethereum;uniswap_v3,0x2187d779d9b173dd7202b38b54dca6eb04d1b32ca261980869195b5b9fa97ef8;0x4674abc5796e1334b5075326b39b748bee9eaa34;0x5ab53ee1d50eef2c1dd3d5402789cd27bb52c1bb
2026-01-12,AAVE,165.0,117973975.19662948,2771967.7573389527,120745942.95396844,0.02295702604596579,42.5596491460935,10,binance;bitget;bybit;coinbase;gate;htx;kraken;kucoin;mexc;okx,eth,3,uniswap-v4-ethereum;uniswap_v3,0x2187d779d9b173dd7202b38b54dca6eb04d1b32ca261980869195b5b9fa97ef8;0x4674abc5796e1334b5075326b39b748bee9eaa34;0x5ab53ee1d50eef2c1dd3d5402789cd27bb52c1bb
2026-01-13,AAVE,177.74,134749283.19099146,4657560.726206712,139406843.91719818,0.033409842697343525,28.931299259888814,10,binance;bitget;bybit;coinbase;gate;htx;kraken;kucoin;mexc;okx,eth,3,uniswap-v4-ethereum;uniswap_v3,0x2187d779d9b173dd7202b38b54dca6eb04d1b32ca261980869195b5b9fa97ef8;0x4674abc5796e1334b5075326b39b748bee9eaa34;0x5ab53ee1d50eef2c1dd3d5402789cd27bb52c1bb
2026-01-14,AAVE,178.46,80000058.42343168,2197248.556509325,82197306.97994101,0.0267313934876909,36.40919830686992,10,binance;bitget;bybit;coinbase;gate;htx;kraken;kucoin;mexc;okx,eth,3,uniswap-v4-ethereum;uniswap_v3,0x2187d779d9b173dd7202b38b54dca6eb04d1b32ca261980869195b5b9fa97ef8;0x4674abc5796e1334b5075326b39b748bee9eaa34;0x5ab53ee1d50eef2c1dd3d5402789cd27bb52c1bb
2026-01-15,AAVE,171.75,125956552.23229714,2342703.390332915,128299255.62263006,0.018259680299498926,53.765471442971624,10,binance;bitget;bybit;coinbase;gate;htx;kraken;kucoin;mexc;okx,eth,3,uniswap-v4-ethereum;uniswap_v3,0x2187d779d9b173dd7202b38b54dca6eb04d1b32ca261980869195b5b9fa97ef8;0x4674abc5796e1334b5075326b39b748bee9eaa34;0x5ab53ee1d50eef2c1dd3d5402789cd27bb52c1bb
2026-01-16,AAVE,175.35,68194389.87444712,2475743.1263063964,70670133.00075352,0.035032382439127416,27.545018362299768,10,binance;bitget;bybit;coinbase;gate;htx;kraken;kucoin;mexc;okx,eth,3,uniswap-v4-ethereum;uniswap_v3,0x2187d779d9b173dd7202b38b54dca6eb04d1b32ca261980869195b5b9fa97ef8;0x4674abc5796e1334b5075326b39b748bee9eaa34;0x5ab53ee1d50eef2c1dd3d5402789cd27bb52c1bb
2026-01-17,AAVE,173.84,46581798.32472839,1998994.7267595406,48580793.05148793,0.041147840559970346,23.302611908456388,10,binance;bitget;bybit;coinbase;gate;htx;kraken;kucoin;mexc;okx,eth,3,uniswap-v4-ethereum;uniswap_v3,0x2187d779d9b173dd7202b38b54dca6eb04d1b32ca261980869195b5b9fa97ef8;0x4674abc5796e1334b5075326b39b748bee9eaa34;0x5ab53ee1d50eef2c1dd3d5402789cd27bb52c1bb
2026-01-18,AAVE,168.84,80548650.52016017,2159416.815659139,82708067.3358193,0.02610890189092759,37.3011129375565,10,binance;bitget;bybit;coinbase;gate;htx;kraken;kucoin;mexc;okx,eth,3,uniswap-v4-ethereum;uniswap_v3,0x2187d779d9b173dd7202b38b54dca6eb04d1b32ca261980869195b5b9fa97ef8;0x4674abc5796e1334b5075326b39b748bee9eaa34;0x5ab53ee1d50eef2c1dd3d5402789cd27bb52c1bb
2026-01-19,AAVE,163.96,87483404.73821339,2182707.3271024497,89666112.06531584,0.024342611459639195,40.080226813710226,10,binance;bitget;bybit;coinbase;gate;htx;kraken;kucoin;mexc;okx,eth,3,uniswap-v4-ethereum;uniswap_v3,0x2187d779d9b173dd7202b38b54dca6eb04d1b32ca261980869195b5b9fa97ef8;0x4674abc5796e1334b5075326b39b748bee9eaa34;0x5ab53ee1d50eef2c1dd3d5402789cd27bb52c1bb
2026-01-20,AAVE,153.29,49781721.67342473,1958180.4163082514,51739902.08973298,0.03784662005954633,25.422438738958476,10,binance;bitget;bybit;coinbase;gate;htx;kraken;kucoin;mexc;okx,eth,3,uniswap-v4-ethereum;uniswap_v3,0x2187d779d9b173dd7202b38b54dca6eb04d1b32ca261980869195b5b9fa97ef8;0x4674abc5796e1334b5075326b39b748bee9eaa34;0x5ab53ee1d50eef2c1dd3d5402789cd27bb52c1bb
2026-01-21,AAVE,159.46,101775680.20951283,2282865.773497574,104058545.98301041,0.021938282453709247,44.58241977739345,10,binance;bitget;bybit;coinbase;gate;htx;kraken;kucoin;mexc;okx,eth,3,uniswap-v4-ethereum;uniswap_v3,0x2187d779d9b173dd7202b38b54dca6eb04d1b32ca261980869195b5b9fa97ef8;0x4674abc5796e1334b5075326b39b748bee9eaa34;0x5ab53ee1d50eef2c1dd3d5402789cd27bb52c1bb
2026-01-22,AAVE,157.28,127500144.99471885,730611.7987855724,128230756.79350442,0.00569763305664731,174.51147819765626,10,binance;bitget;bybit;coinbase;gate;htx;kraken;kucoin;mexc;okx,eth,3,uniswap-v4-ethereum;uniswap_v3,0x2187d779d9b173dd7202b38b54dca6eb04d1b32ca261980869195b5b9fa97ef8;0x4674abc5796e1334b5075326b39b748bee9eaa34;0x5ab53ee1d50eef2c1dd3d5402789cd27bb52c1bb
2026-01-23,AAVE,157.08,129532040.9882991,794357.4261644813,130326398.41446358,0.00609513832829377,163.06518542130166,10,binance;bitget;bybit;coinbase;gate;htx;kraken;kucoin;mexc;okx,eth,3,uniswap-v4-ethereum;uniswap_v3,0x2187d779d9b173dd7202b38b54dca6eb04d1b32ca261980869195b5b9fa97ef8;0x4674abc5796e1334b5075326b39b748bee9eaa34;0x5ab53ee1d50eef2c1dd3d5402789cd27bb52c1bb
2026-01-24,AAVE,156.22,32114297.499490872,476880.69234353333,32591178.191834405,0.014632201681589222,67.34241502140017,10,binance;bitget;bybit;coinbase;gate;htx;kraken;kucoin;mexc;okx,eth,3,uniswap-v4-ethereum;uniswap_v3,0x2187d779d9b173dd7202b38b54dca6eb04d1b32ca261980869195b5b9fa97ef8;0x4674abc5796e1334b5075326b39b748bee9eaa34;0x5ab53ee1d50eef2c1dd3d5402789cd27bb52c1bb
2026-01-25,AAVE,147.96,106232021.17455465,1237302.890855334,107469324.06540997,0.011513079677529783,85.85773294453196,10,binance;bitget;bybit;coinbase;gate;htx;kraken;kucoin;mexc;okx,eth,3,uniswap-v4-ethereum;uniswap_v3,0x2187d779d9b173dd7202b38b54dca6eb04d1b32ca261980869195b5b9fa97ef8;0x4674abc5796e1334b5075326b39b748bee9eaa34;0x5ab53ee1d50eef2c1dd3d5402789cd27bb52c1bb
2026-01-26,AAVE,154.21,116763258.33145273,947423.1808904634,117710681.5123432,0.00804874433414198,123.24298231937851,10,binance;bitget;bybit;coinbase;gate;htx;kraken;kucoin;mexc;okx,eth,3,uniswap-v4-ethereum;uniswap_v3,0x2187d779d9b173dd7202b38b54dca6eb04d1b32ca261980869195b5b9fa97ef8;0x4674abc5796e1334b5075326b39b748bee9eaa34;0x5ab53ee1d50eef2c1dd3d5402789cd27bb52c1bb
2026-01-27,AAVE,159.01,112863330.3748306,2054748.9560629826,114918079.33089359,0.01788011919470535,54.928038796079136,10,binance;bitget;bybit;coinbase;gate;htx;kraken;kucoin;mexc;okx,eth,3,uniswap-v4-ethereum;uniswap_v3,0x2187d779d9b173dd7202b38b54dca6eb04d1b32ca261980869195b5b9fa97ef8;0x4674abc5796e1334b5075326b39b748bee9eaa34;0x5ab53ee1d50eef2c1dd3d5402789cd27bb52c1bb
2026-01-28,AAVE,160.2,140791334.1146763,3107318.8730687974,143898652.9877451,0.02159380097417192,45.30958677428247,10,binance;bitget;bybit;coinbase;gate;htx;kraken;kucoin;mexc;okx,eth,3,uniswap-v4-ethereum;uniswap_v3,0x2187d779d9b173dd7202b38b54dca6eb04d1b32ca261980869195b5b9fa97ef8;0x4674abc5796e1334b5075326b39b748bee9eaa34;0x5ab53ee1d50eef2c1dd3d5402789cd27bb52c1bb
2026-01-29,AAVE,147.26,142333458.23946944,3017756.828678131,145351215.06814757,0.02076182732468568,47.16531726044202,10,binance;bitget;bybit;coinbase;gate;htx;kraken;kucoin;mexc;okx,eth,3,uniswap-v4-ethereum;uniswap_v3,0x2187d779d9b173dd7202b38b54dca6eb04d1b32ca261980869195b5b9fa97ef8;0x4674abc5796e1334b5075326b39b748bee9eaa34;0x5ab53ee1d50eef2c1dd3d5402789cd27bb52c1bb
2026-01-30,AAVE,138.01,65069874.7048244,2419269.143380521,67489143.84820493,0.0358467896528942,26.896500905186688,10,binance;bitget;bybit;coinbase;gate;htx;kraken;kucoin;mexc;okx,eth,3,uniswap-v4-ethereum;uniswap_v3,0x2187d779d9b173dd7202b38b54dca6eb04d1b32ca261980869195b5b9fa97ef8;0x4674abc5796e1334b5075326b39b748bee9eaa34;0x5ab53ee1d50eef2c1dd3d5402789cd27bb52c1bb
2026-01-31,AAVE,129.05,138445418.50968292,7548801.611346533,145994220.12102947,0.05170616758039163,18.340052585510648,10,binance;bitget;bybit;coinbase;gate;htx;kraken;kucoin;mexc;okx,eth,3,uniswap-v4-ethereum;uniswap_v3,0x2187d779d9b173dd7202b38b54dca6eb04d1b32ca261980869195b5b9fa97ef8;0x4674abc5796e1334b5075326b39b748bee9eaa34;0x5ab53ee1d50eef2c1dd3d5402789cd27bb52c1bb
2026-02-01,AAVE,124.23,124492851.82632941,3530745.7945558517,128023597.62088527,0.027578867178935297,35.259647414517396,10,binance;bitget;bybit;coinbase;gate;htx;kraken;kucoin;mexc;okx,eth,3,uniswap-v4-ethereum;uniswap_v3,0x2187d779d9b173dd7202b38b54dca6eb04d1b32ca261980869195b5b9fa97ef8;0x4674abc5796e1334b5075326b39b748bee9eaa34;0x5ab53ee1d50eef2c1dd3d5402789cd27bb52c1bb
2026-02-02,AAVE,128.38,178048896.8206035,2373905.1819801177,180422802.0025836,0.013157456572180518,75.0025309233664,10,binance;bitget;bybit;coinbase;gate;htx;kraken;kucoin;mexc;okx,eth,3,uniswap-v4-ethereum;uniswap_v3,0x2187d779d9b173dd7202b38b54dca6eb04d1b32ca261980869195b5b9fa97ef8;0x4674abc5796e1334b5075326b39b748bee9eaa34;0x5ab53ee1d50eef2c1dd3d5402789cd27bb52c1bb
2026-02-03,AAVE,125.29,162504718.3134182,3159446.149248811,165664164.46266702,0.019071391567974272,51.43455866530762,10,binance;bitget;bybit;coinbase;gate;htx;kraken;kucoin;mexc;okx,eth,3,uniswap-v4-ethereum;uniswap_v3,0x2187d779d9b173dd7202b38b54dca6eb04d1b32ca261980869195b5b9fa97ef8;0x4674abc5796e1334b5075326b39b748bee9eaa34;0x5ab53ee1d50eef2c1dd3d5402789cd27bb52c1bb
2026-02-04,AAVE,123.75,204785277.17758447,1259274.942000415,206044552.1195849,0.006111663371082737,162.6215771849425,10,binance;bitget;bybit;coinbase;gate;htx;kraken;kucoin;mexc;okx,eth,2,uniswap-v4-ethereum;uniswap_v3,0x2187d779d9b173dd7202b38b54dca6eb04d1b32ca261980869195b5b9fa97ef8;0x5ab53ee1d50eef2c1dd3d5402789cd27bb52c1bb
2026-02-05,AAVE,100.97,360783619.51021206,22021311.47003428,382804930.98024637,0.057526195949577856,16.383384795276704,10,binance;bitget;bybit;coinbase;gate;htx;kraken;kucoin;mexc;okx,eth,3,uniswap-v4-ethereum;uniswap_v3,0x2187d779d9b173dd7202b38b54dca6eb04d1b32ca261980869195b5b9fa97ef8;0x4674abc5796e1334b5075326b39b748bee9eaa34;0x5ab53ee1d50eef2c1dd3d5402789cd27bb52c1bb
2026-02-06,AAVE,114.02,275361381.26529986,23611732.313767243,298973113.5790671,0.07897610601537529,11.662057557070705,10,binance;bitget;bybit;coinbase;gate;htx;kraken;kucoin;mexc;okx,eth,3,uniswap-v4-ethereum;uniswap_v3,0x2187d779d9b173dd7202b38b54dca6eb04d1b32ca261980869195b5b9fa97ef8;0x4674abc5796e1334b5075326b39b748bee9eaa34;0x5ab53ee1d50eef2c1dd3d5402789cd27bb52c1bb
2026-02-07,AAVE,113.97,135251393.99840942,5874738.812282992,141126132.8106924,0.041627575951247865,23.022537396151773,10,binance;bitget;bybit;coinbase;gate;htx;kraken;kucoin;mexc;okx,eth,3,uniswap-v4-ethereum;uniswap_v3,0x2187d779d9b173dd7202b38b54dca6eb04d1b32ca261980869195b5b9fa97ef8;0x4674abc5796e1334b5075326b39b748bee9eaa34;0x5ab53ee1d50eef2c1dd3d5402789cd27bb52c1bb
2026-02-08,AAVE,112.52,111130208.91103216,1194682.04761757,112324890.95864972,0.01063595110061019,93.02074065032413,10,binance;bitget;bybit;coinbase;gate;htx;kraken;kucoin;mexc;okx,eth,3,uniswap-v4-ethereum;uniswap_v3,0x2187d779d9b173dd7202b38b54dca6eb04d1b32ca261980869195b5b9fa97ef8;0x4674abc5796e1334b5075326b39b748bee9eaa34;0x5ab53ee1d50eef2c1dd3d5402789cd27bb52c1bb
2026-02-09,AAVE,112.7,136951687.28552353,1878039.0700101855,138829726.35553372,0.013527643677699486,72.9227040440542,10,binance;bitget;bybit;coinbase;gate;htx;kraken;kucoin;mexc;okx,eth,3,uniswap-v4-ethereum;uniswap_v3,0x2187d779d9b173dd7202b38b54dca6eb04d1b32ca261980869195b5b9fa97ef8;0x4674abc5796e1334b5075326b39b748bee9eaa34;0x5ab53ee1d50eef2c1dd3d5402789cd27bb52c1bb
2026-02-10,AAVE,109.44,62585980.095778964,1591215.6121573355,64177195.7079363,0.024794096946815676,39.332180766455814,10,binance;bitget;bybit;coinbase;gate;htx;kraken;kucoin;mexc;okx,eth,3,uniswap-v4-ethereum;uniswap_v3,0x2187d779d9b173dd7202b38b54dca6eb04d1b32ca261980869195b5b9fa97ef8;0x4674abc5796e1334b5075326b39b748bee9eaa34;0x5ab53ee1d50eef2c1dd3d5402789cd27bb52c1bb
2026-02-11,AAVE,107.54,153442336.88535625,3423322.037627216,156865658.92298347,0.02182327260874841,44.82264163254436,10,binance;bitget;bybit;coinbase;gate;htx;kraken;kucoin;mexc;okx,eth,3,uniswap-v4-ethereum;uniswap_v3,0x2187d779d9b173dd7202b38b54dca6eb04d1b32ca261980869195b5b9fa97ef8;0x4674abc5796e1334b5075326b39b748bee9eaa34;0x5ab53ee1d50eef2c1dd3d5402789cd27bb52c1bb
2026-02-12,AAVE,114.98,168865745.35513368,3825741.319734673,172691486.67486835,0.022153618533248924,44.139352675011764,10,binance;bitget;bybit;coinbase;gate;htx;kraken;kucoin;mexc;okx,eth,3,uniswap-v4-ethereum;uniswap_v3,0x2187d779d9b173dd7202b38b54dca6eb04d1b32ca261980869195b5b9fa97ef8;0x4674abc5796e1334b5075326b39b748bee9eaa34;0x5ab53ee1d50eef2c1dd3d5402789cd27bb52c1bb
2026-02-13,AAVE,118.88,118394788.34614584,2311472.3522662707,120706260.6984121,0.019149564727562456,51.220508101715474,10,binance;bitget;bybit;coinbase;gate;htx;kraken;kucoin;mexc;okx,eth,3,uniswap-v4-ethereum;uniswap_v3,0x2187d779d9b173dd7202b38b54dca6eb04d1b32ca261980869195b5b9fa97ef8;0x4674abc5796e1334b5075326b39b748bee9eaa34;0x5ab53ee1d50eef2c1dd3d5402789cd27bb52c1bb
2026-02-14,AAVE,128.27,105866457.13788477,2017204.166486514,107883661.30437128,0.018697957986384912,52.481775963351666,10,binance;bitget;bybit;coinbase;gate;htx;kraken;kucoin;mexc;okx,eth,3,uniswap-v4-ethereum;uniswap_v3,0x2187d779d9b173dd7202b38b54dca6eb04d1b32ca261980869195b5b9fa97ef8;0x4674abc5796e1334b5075326b39b748bee9eaa34;0x5ab53ee1d50eef2c1dd3d5402789cd27bb52c1bb
2026-02-15,AAVE,125.81,156904447.90663928,1076618.5840332387,157981066.49067253,0.006814858311497752,145.73819385398528,10,binance;bitget;bybit;coinbase;gate;htx;kraken;kucoin;mexc;okx,eth,3,uniswap-v4-ethereum;uniswap_v3,0x2187d779d9b173dd7202b38b54dca6eb04d1b32ca261980869195b5b9fa97ef8;0x4674abc5796e1334b5075326b39b748bee9eaa34;0x5ab53ee1d50eef2c1dd3d5402789cd27bb52c1bb
2026-02-16,AAVE,127.04,193834284.10935178,788049.4815046189,194622333.5908564,0.004049121531762593,245.96714883850308,10,binance;bitget;bybit;coinbase;gate;htx;kraken;kucoin;mexc;okx,eth,3,uniswap-v4-ethereum;uniswap_v3,0x2187d779d9b173dd7202b38b54dca6eb04d1b32ca261980869195b5b9fa97ef8;0x4674abc5796e1334b5075326b39b748bee9eaa34;0x5ab53ee1d50eef2c1dd3d5402789cd27bb52c1bb
2026-02-17,AAVE,126.59,99077303.45443915,1325283.2129397343,100402586.66737889,0.013199691929553873,74.7593438799142,10,binance;bitget;bybit;coinbase;gate;htx;kraken;kucoin;mexc;okx,eth,3,uniswap-v4-ethereum;uniswap_v3,0x2187d779d9b173dd7202b38b54dca6eb04d1b32ca261980869195b5b9fa97ef8;0x4674abc5796e1334b5075326b39b748bee9eaa34;0x5ab53ee1d50eef2c1dd3d5402789cd27bb52c1bb
2026-02-18,AAVE,122.98,116545658.39871241,2040053.2109216761,118585711.60963409,0.017203195757995005,57.12873457161356,10,binance;bitget;bybit;coinbase;gate;htx;kraken;kucoin;mexc;okx,eth,3,uniswap-v4-ethereum;uniswap_v3,0x2187d779d9b173dd7202b38b54dca6eb04d1b32ca261980869195b5b9fa97ef8;0x4674abc5796e1334b5075326b39b748bee9eaa34;0x5ab53ee1d50eef2c1dd3d5402789cd27bb52c1bb
2026-02-19,AAVE,124.84,85760318.76655684,879203.9577645984,86639522.72432144,0.010147839347662847,97.54314457888127,10,binance;bitget;bybit;coinbase;gate;htx;kraken;kucoin;mexc;okx,eth,3,uniswap-v4-ethereum;uniswap_v3,0x2187d779d9b173dd7202b38b54dca6eb04d1b32ca261980869195b5b9fa97ef8;0x4674abc5796e1334b5075326b39b748bee9eaa34;0x5ab53ee1d50eef2c1dd3d5402789cd27bb52c1bb
2026-02-20,AAVE,115.94,170744259.4948665,5960502.227430226,176704761.7222967,0.03373141826702753,28.645951797333712,10,binance;bitget;bybit;coinbase;gate;htx;kraken;kucoin;mexc;okx,eth,3,uniswap-v4-ethereum;uniswap_v3,0x2187d779d9b173dd7202b38b54dca6eb04d1b32ca261980869195b5b9fa97ef8;0x4674abc5796e1334b5075326b39b748bee9eaa34;0x5ab53ee1d50eef2c1dd3d5402789cd27bb52c1bb
2026-02-21,AAVE,121.49,87663502.3175161,3053567.0081981816,90717069.32571429,0.03366033571074181,28.708556937561266,10,binance;bitget;bybit;coinbase;gate;htx;kraken;kucoin;mexc;okx,eth,3,uniswap-v4-ethereum;uniswap_v3,0x2187d779d9b173dd7202b38b54dca6eb04d1b32ca261980869195b5b9fa97ef8;0x4674abc5796e1334b5075326b39b748bee9eaa34;0x5ab53ee1d50eef2c1dd3d5402789cd27bb52c1bb
2026-02-22,AAVE,117.95,57374585.58920207,728348.3566897055,58102933.945891775,0.01253548327469966,78.77354985733162,10,binance;bitget;bybit;coinbase;gate;htx;kraken;kucoin;mexc;okx,eth,3,uniswap-v4-ethereum;uniswap_v3,0x2187d779d9b173dd7202b38b54dca6eb04d1b32ca261980869195b5b9fa97ef8;0x4674abc5796e1334b5075326b39b748bee9eaa34;0x5ab53ee1d50eef2c1dd3d5402789cd27bb52c1bb
2026-02-23,AAVE,114.62,143797447.22335333,2210162.3531465074,146007609.57649982,0.015137309346801586,65.0619385578781,10,binance;bitget;bybit;coinbase;gate;htx;kraken;kucoin;mexc;okx,eth,3,uniswap-v4-ethereum;uniswap_v3,0x2187d779d9b173dd7202b38b54dca6eb04d1b32ca261980869195b5b9fa97ef8;0x4674abc5796e1334b5075326b39b748bee9eaa34;0x5ab53ee1d50eef2c1dd3d5402789cd27bb52c1bb
2026-02-24,AAVE,114.39,90323934.79661386,1170338.2890633862,91494273.08567724,0.012791382996916713,77.17762944327788,10,binance;bitget;bybit;coinbase;gate;htx;kraken;kucoin;mexc;okx,eth,3,uniswap-v4-ethereum;uniswap_v3,0x2187d779d9b173dd7202b38b54dca6eb04d1b32ca261980869195b5b9fa97ef8;0x4674abc5796e1334b5075326b39b748bee9eaa34;0x5ab53ee1d50eef2c1dd3d5402789cd27bb52c1bb
2026-02-25,AAVE,119.15,163445836.63736427,2781369.1689154995,166227205.80627978,0.016732334249526463,58.76452448816581,10,binance;bitget;bybit;coinbase;gate;htx;kraken;kucoin;mexc;okx,eth,2,uniswap-v4-ethereum;uniswap_v3,0x2187d779d9b173dd7202b38b54dca6eb04d1b32ca261980869195b5b9fa97ef8;0x5ab53ee1d50eef2c1dd3d5402789cd27bb52c1bb
2026-02-26,AAVE,114.55,90019624.71841463,2843206.515904776,92862831.2343194,0.03061727149725335,31.66130360733513,10,binance;bitget;bybit;coinbase;gate;htx;kraken;kucoin;mexc;okx,eth,3,uniswap-v4-ethereum;uniswap_v3,0x2187d779d9b173dd7202b38b54dca6eb04d1b32ca261980869195b5b9fa97ef8;0x4674abc5796e1334b5075326b39b748bee9eaa34;0x5ab53ee1d50eef2c1dd3d5402789cd27bb52c1bb
2026-02-27,AAVE,112.99,91656975.70647725,1812834.6262501695,93469810.33272742,0.01939486792363187,50.56003144427399,10,binance;bitget;bybit;coinbase;gate;htx;kraken;kucoin;mexc;okx,eth,3,uniswap-v4-ethereum;uniswap_v3,0x2187d779d9b173dd7202b38b54dca6eb04d1b32ca261980869195b5b9fa97ef8;0x4674abc5796e1334b5075326b39b748bee9eaa34;0x5ab53ee1d50eef2c1dd3d5402789cd27bb52c1bb
2026-02-28,AAVE,111.94,48290531.391270146,976924.5825900403,49267455.97386019,0.019829004020592553,49.43117642023237,10,binance;bitget;bybit;coinbase;gate;htx;kraken;kucoin;mexc;okx,eth,2,uniswap-v4-ethereum;uniswap_v3,0x2187d779d9b173dd7202b38b54dca6eb04d1b32ca261980869195b5b9fa97ef8;0x5ab53ee1d50eef2c1dd3d5402789cd27bb52c1bb
2026-03-01,AAVE,113.68,178172286.00530675,1735342.4158015975,179907628.42110834,0.009645741156343274,102.67269697491061,10,binance;bitget;bybit;coinbase;gate;htx;kraken;kucoin;mexc;okx,eth,3,uniswap-v4-ethereum;uniswap_v3,0x2187d779d9b173dd7202b38b54dca6eb04d1b32ca261980869195b5b9fa97ef8;0x4674abc5796e1334b5075326b39b748bee9eaa34;0x5ab53ee1d50eef2c1dd3d5402789cd27bb52c1bb
2026-03-02,AAVE,122.21,229659374.22306162,3578601.3348915577,233237975.55795318,0.015343133236904529,64.17573591779286,10,binance;bitget;bybit;coinbase;gate;htx;kraken;kucoin;mexc;okx,eth,3,uniswap-v4-ethereum;uniswap_v3,0x2187d779d9b173dd7202b38b54dca6eb04d1b32ca261980869195b5b9fa97ef8;0x4674abc5796e1334b5075326b39b748bee9eaa34;0x5ab53ee1d50eef2c1dd3d5402789cd27bb52c1bb
2026-03-03,AAVE,111.16,170210141.70360717,2747627.2392110806,172957768.94281825,0.015886116339298272,61.94804712755693,10,binance;bitget;bybit;coinbase;gate;htx;kraken;kucoin;mexc;okx,eth,3,uniswap-v4-ethereum;uniswap_v3,0x2187d779d9b173dd7202b38b54dca6eb04d1b32ca261980869195b5b9fa97ef8;0x4674abc5796e1334b5075326b39b748bee9eaa34;0x5ab53ee1d50eef2c1dd3d5402789cd27bb52c1bb
2026-03-04,AAVE,115.86,133563684.0654517,2070625.4529255577,135634309.51837724,0.015266236546476512,64.50402890428177,10,binance;bitget;bybit;coinbase;gate;htx;kraken;kucoin;mexc;okx,eth,3,uniswap-v4-ethereum;uniswap_v3,0x2187d779d9b173dd7202b38b54dca6eb04d1b32ca261980869195b5b9fa97ef8;0x4674abc5796e1334b5075326b39b748bee9eaa34;0x5ab53ee1d50eef2c1dd3d5402789cd27bb52c1bb
2026-03-05,AAVE,116.82,110918180.65962747,1601952.9923081412,112520133.6519356,0.014237034211704244,69.2393479660182,10,binance;bitget;bybit;coinbase;gate;htx;kraken;kucoin;mexc;okx,eth,3,uniswap-v4-ethereum;uniswap_v3,0x2187d779d9b173dd7202b38b54dca6eb04d1b32ca261980869195b5b9fa97ef8;0x4674abc5796e1334b5075326b39b748bee9eaa34;0x5ab53ee1d50eef2c1dd3d5402789cd27bb52c1bb
2026-03-06,AAVE,110.98,87384353.23020314,784347.4236087537,88168700.65381189,0.00889598483126612,111.4102636152624,10,binance;bitget;bybit;coinbase;gate;htx;kraken;kucoin;mexc;okx,eth,3,uniswap-v4-ethereum;uniswap_v3,0x2187d779d9b173dd7202b38b54dca6eb04d1b32ca261980869195b5b9fa97ef8;0x4674abc5796e1334b5075326b39b748bee9eaa34;0x5ab53ee1d50eef2c1dd3d5402789cd27bb52c1bb
2026-03-07,AAVE,108.79,50432660.853951514,244908.79416210434,50677569.648113616,0.004832686252767463,205.9242544821412,10,binance;bitget;bybit;coinbase;gate;htx;kraken;kucoin;mexc;okx,eth,2,uniswap-v4-ethereum;uniswap_v3,0x2187d779d9b173dd7202b38b54dca6eb04d1b32ca261980869195b5b9fa97ef8;0x5ab53ee1d50eef2c1dd3d5402789cd27bb52c1bb
2026-03-08,AAVE,105.53,80294125.5926704,1353469.8871779824,81647595.47984838,0.01657697179229283,59.32464870724653,10,binance;bitget;bybit;coinbase;gate;htx;kraken;kucoin;mexc;okx,eth,3,uniswap-v4-ethereum;uniswap_v3,0x2187d779d9b173dd7202b38b54dca6eb04d1b32ca261980869195b5b9fa97ef8;0x4674abc5796e1334b5075326b39b748bee9eaa34;0x5ab53ee1d50eef2c1dd3d5402789cd27bb52c1bb
2026-03-09,AAVE,106.71,101491813.30615489,697059.3345171446,102188872.64067204,0.006821284123255012,145.59996298802687,10,binance;bitget;bybit;coinbase;gate;htx;kraken;kucoin;mexc;okx,eth,3,uniswap-v4-ethereum;uniswap_v3,0x2187d779d9b173dd7202b38b54dca6eb04d1b32ca261980869195b5b9fa97ef8;0x4674abc5796e1334b5075326b39b748bee9eaa34;0x5ab53ee1d50eef2c1dd3d5402789cd27bb52c1bb
2026-03-10,AAVE,111.73,98328690.05370128,944220.037068254,99272910.09076953,0.009511356483907973,104.13747452236441,10,binance;bitget;bybit;coinbase;gate;htx;kraken;kucoin;mexc;okx,eth,3,uniswap-v4-ethereum;uniswap_v3,0x2187d779d9b173dd7202b38b54dca6eb04d1b32ca261980869195b5b9fa97ef8;0x4674abc5796e1334b5075326b39b748bee9eaa34;0x5ab53ee1d50eef2c1dd3d5402789cd27bb52c1bb
